,Unnamed: 0,CASE_STATUS,EMPLOYER_NAME,SOC_NAME,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,YEAR,WORKSITE,lon,lat
3261,545865,1,"KNOWLES ELECTRONICS, LLC","ELECTRONICS ENGINEERS, EXCEPT COMPUTER",SR. ELECTRO ACOUSTIC ENGINEER,N,59904.0,2016.0,"ITASCA, ILLINOIS",-88.00729090000002,41.9750287
3262,2221370,1,"PEPSICO, INC.","Transportation, Storage, and Distribution Managers",OG&S MANAGER,Y,122117.0,2013.0,"MIAMI, FLORIDA",-80.1917902,25.7616798
3263,1388509,1,PRESS PASS TV,Producers and Directors,PRODUCTION MANAGER,N,40830.4,2014.0,"BOSTON, MASSACHUSETTS",-71.0588801,42.360082500000004
3264,2794359,1,"HALEY & ALDRICH, INC.",Environmental Engineers,STAFF ENVIRONMENTAL ENGINEER,Y,61849.2,2011.0,"BOSTON, MASSACHUSETTS",-71.0588801,42.360082500000004
3265,1257590,0,"PERFORMA SOFTWARE USA, INC","SOFTWARE DEVELOPERS, APPLICATIONS",BIDS SOLUTION ARCHITECT,Y,92893.0,2015.0,"NASHVILLE, TENNESSEE",-86.78160159999999,36.1626638
3266,1608345,0,"TECH MAHINDRA ( AMERICAS), INC","Computer Occupations, All Other",QUALITY ASSURANCE ANALYST,Y,56576.0,2014.0,"CULVER CITY, CALIFORNIA",-118.3964665,34.021122399999996
3267,1193325,1,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,COMPUTER SYSTEMS ANALYSTS,ADVISORY SENIOR ASSOCIATE,Y,69971.0,2015.0,"CHICAGO, ILLINOIS",-87.62979820000001,41.8781136
3268,2341323,0,"MEDIA K.J., INC.",Reporters and Correspondents,NEWS REPORTER,N,20217.6,2012.0,"DALLAS, TEXAS",-96.7969879,32.7766642
3269,2422896,1,"FIRST TEK, INC.",Computer Systems Analysts,BUSINESS ANALYST,Y,56098.0,2012.0,"HIGHTSTOWN, NEW JERSEY",-74.5232089,40.2695538
3270,1454654,0,"KPIT INFOSYSTEMS, INC.","Software Developers, Applications",IT CONSULTANT,Y,60403.0,2014.0,"ISELIN, NEW JERSEY",-74.3223703,40.5753817
3271,1951822,0,"IMIMTEK, INC.","Software Developers, Applications",SOFTWARE ENGINEER II,Y,92255.0,2013.0,"SUNNYVALE, CALIFORNIA",-122.03634960000001,37.368829999999996
3272,1891387,1,INFOSYS LIMITED,Computer Systems Analysts,TECHNOLOGY LEAD-US,Y,72405.0,2013.0,"BEAVERTON, OREGON",-122.8037102,45.487062
3273,2616981,0,VEHICLE ENHANCEMENT SPECIALITY PRODUCTS,Civil Engineers,SALES ENGINEER,Y,65510.0,2012.0,"RICHMOND, CALIFORNIA",-122.3477486,37.9357576
3274,2974850,1,"VEDICSOFT SOLUTIONS, INC.","Computer Occupations, All Other*",QUALITY ASSURANCE ANALYST,Y,52728.0,2011.0,"CHARLOTTE, NORTH CAROLINA",-80.8431267,35.2270869
3275,1795872,1,"VARIAN MEDICAL SYSTEMS, INC.",Computer Systems Analysts,COMPUTER SYSTEMS ANALYST (CUSTOMER SERVICE BUS SYS,Y,99653.0,2013.0,"MILPITAS, CALIFORNIA",-121.8995741,37.4323341
3276,1884395,0,"THOMAS SHIEH, M.D., F.A.C.O.G.",Obstetricians and Gynecologists,OBSTETRICS AND GYNECOLOGY PHYSICIAN,Y,201167.0,2013.0,"TAMUNING, NA",144.7755192,13.4924875
3277,2807037,0,"STEREO SCOPE, INC.",Financial Analysts,EDITOR,Y,86965.0,2011.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
3278,2251627,1,CAPGEMINI U.S. LLC,"Software Developers, Applications",MANAGER,Y,106642.0,2012.0,"ATLANTA, GEORGIA",-84.3879824,33.7489954
3279,1440564,1,TATA CONSULTANCY SERVICES LIMITED,Web Developers,WEB DEVELOPER,Y,51085.0,2014.0,"LAKEWOOD, CALIFORNIA",-118.13395630000001,33.853626899999995
3280,1420130,0,TATA CONSULTANCY SERVICES LIMITED,Computer Programmers,COMPUTER PROGRAMMER,Y,57803.0,2014.0,"MIDLAND, MICHIGAN",-84.24721159999999,43.6155825
3281,2165020,0,COLLABORATIVE LABELING & APPLIANCE STANDARDS PROGR,"Environmental Scientists and Specialists, Includin",SENIOR RESEARCH ASSOCIATE,Y,62192.0,2013.0,"WASHINGTON DC, DISTRICT OF COLUMBIA",-77.03687070000001,38.9071923
3282,441636,1,WIPRO LIMITED,NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS,SYSTEM ADMINISTRATOR,N,61880.0,2016.0,"DEERFIELD, ILLINOIS",-87.8445119,42.171136499999996
3283,2794908,0,CATHOLIC MARRIAGE PREPARATION LLC,"Directors, Religious Activities and Education",REGIONAL DIRECTOR OF COMMUNICATIONS FOR HISPANIC M,N,41891.2,2011.0,"COLORADO SPRINGS, COLORADO",-104.82136340000001,38.8338816
3284,2234526,1,HEADSTRONG SERVICES LLC,"Software Developers, Applications",DEVELOPER,Y,76918.0,2012.0,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
3285,2597030,0,"PDTW, LLC.",Accountants and Auditors,ACCOUNTANT,Y,47382.4,2012.0,"LOS ANGELES, CALIFORNIA",-118.24368490000002,34.0522342
3286,1324587,1,RITE PROS INC,"Software Developers, Applications",PRINCIPAL INFORMATICS CONSULTANT,Y,61173.0,2014.0,"PORTLAND, MAINE",-70.2553259,43.661471
3287,1123737,0,"KIC MANAGEMENT GROUP, INC.",WEB DEVELOPERS,WEBSITE DEVELOPMENT MANAGER,Y,77147.0,2015.0,"BEVERLY, MASSACHUSETTS",-70.880049,42.5584283
3288,691367,1,TATA CONSULTANCY SERVICES LIMITED,COMPUTER SYSTEMS ANALYSTS,COMPUTER SYSTEMS ANALYST,Y,67413.0,2015.0,"HAUPPAUGE, NEW YORK",-73.2026138,40.8256536
3289,345138,1,E-GIANTS TECHNOLOGIES LLC,"SOFTWARE DEVELOPERS, APPLICATIONS",PROGRAMMER ANALYST,N,65811.0,2016.0,"FARMINGTON HILLS, MICHIGAN",-83.3677168,42.4989936
3290,2940322,1,PAX INTERNATIONAL CO.INC,Computer Programmers,PROGRAMMER ANALYST,Y,51480.0,2011.0,"WINDSOR MILL, MARYLAND",-76.75956590000001,39.3326927
3291,1601884,1,THOMAS JEFFERSON UNIVERSITY HOSPITAL,"Healthcare Practitioners and Technical Workers, Al",FELLOW IN ENDOCRINOLOGY PGY 4-5,Y,57200.0,2014.0,"PHILADELPHIA, PENNSYLVANIA",-75.1652215,39.9525839
3292,2444864,0,AXIS TECHNOLOGY SOLUTIONS INC,Computer Programmers,PROGRAMMER/ANALYST,Y,56930.0,2012.0,"BEAVERTON, OREGON",-122.8037102,45.487062
3293,2402094,0,"NEWHOUSE & VOGLER, CPA'S, APC",Accountants and Auditors,STAFF ACCOUNTANT,Y,45531.2,2012.0,"ANCHORAGE, ALASKA",-149.90027780000003,61.2180556
3294,717747,1,AMAZON CORPORATE LLC,GRAPHIC DESIGNERS,UX DESIGNER III,Y,65000.0,2015.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
3295,3000141,0,OLYMPUS BIOTECH CORPORATION,Biomedical Engineers,"VICE PRESIDENT, PRODUCT DEVELOPMENT",Y,128419.0,2011.0,"HOPKINTON, MASSACHUSETTS",-71.5225646,42.2286954
3296,2168255,0,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN A,"Medical Scientists, Except Epidemiologists",POSTDOCTORAL FELLOW,Y,34091.0,2013.0,"SAN ANTONIO, TEXAS",-98.4936282,29.4241219
3297,40614,1,ERNST & YOUNG U.S. LLP,MANAGEMENT ANALYSTS,TRANSACTION ADVISORY SERVICES SENIOR MANAGER,Y,146058.0,2016.0,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
3298,609700,0,CLAREMONT UNIFIED SCHOOL DISTRICT,"SECONDARY SCHOOL TEACHERS, EXCEPT SPECIAL AND",TEACHER,Y,77876.0,2016.0,"CLAREMONT, CALIFORNIA",-117.71977849999999,34.0966764
3299,183296,1,TECHNOSOFT CORPORATION,COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,Y,76170.0,2016.0,"GLENDALE, CALIFORNIA",-118.255075,34.1425078
3300,367605,1,"ITECH US, INC.","SOFTWARE DEVELOPERS, APPLICATIONS",SOFTWARE ENGINEER,Y,78395.0,2016.0,"MINNETONKA, MINNESOTA",-93.46874890000001,44.9211836
3301,135442,0,SUNRISE INFOTEK,COMPUTER SYSTEMS ANALYSTS,COMPUTER SYSTEMS ANALYST,N,60445.0,2016.0,"CARY, NORTH CAROLINA",-78.78111690000001,35.791540000000005
3302,1595550,1,"SANDIA HOLDINGS, LLC",Financial Analysts,PRINCIPAL,Y,153774.0,2014.0,"GREENWICH, CONNECTICUT",-73.62819640000001,41.0262417
3303,1230516,1,"IMPETUS TECHNOLOGIES, INC.","COMPUTER OCCUPATIONS, ALL OTHER",QUALITY ASSURANCE ENGINEER,Y,90459.0,2015.0,"PHOENIX, ARIZONA",-112.07403729999999,33.4483771
3304,2671064,1,"FLEURISSIMA, INC.",Market Research Analysts,BUSINESS ANALYST,Y,39874.0,2011.0,"MIAMI, FLORIDA",-80.1917902,25.7616798
3305,2729871,0,"RAMSOFT CONSULTING, INC.","Computer Software Engineers, Applications",LEAD SOFTWARE ENGINEER,Y,77896.0,2011.0,"OVERLAND PARK, KANSAS",-94.6707917,38.9822282
3306,1546909,1,"HCL AMERICA, INC.",Computer Programmers,PROGRAMMER ANALYST - II,Y,71074.0,2014.0,"ATLANTA, GEORGIA",-84.3879824,33.7489954
3307,1624018,1,"PIONEER TECHNOLOGIES, INC.","Software Developers, Applications",SOFTWARE ENGINEER,Y,76773.0,2014.0,"IRVING, TEXAS",-96.9488945,32.814017699999994
3308,176693,0,"IDHASOFT, INC.",COMPUTER SYSTEMS ANALYSTS,SAP SYSTEMS ANALYST,Y,86070.0,2016.0,"PISCATAWAY, NEW JERSEY",-74.4642861,40.554887
3309,1521682,0,"PAINTAPAINT, LLC",Art Directors,ART DIRECTOR OF THE CREATIVE SERVICES,Y,48963.0,2014.0,"IRVING, TEXAS",-96.9488945,32.814017699999994
3310,2039323,1,"SIERRA INFOSYS, INC",Computer Systems Analysts,SYSTEMS ANALYST,Y,60507.0,2013.0,"WASHINGTON, DISTRICT OF COLUMBIA",-77.03687070000001,38.9071923
3311,2861964,0,"DELTABLAZE, INC.",Computer Systems Analysts,SYSTEM ANALYST,Y,78811.0,2011.0,"FAIRFIELD, NEW JERSEY",-74.3059959,40.8837406
3312,1757412,1,VERIZON DATA SERVICES LLC,"Software Developers, Applications",MTS SPECIALIST-SYSTEMS ENGINEERING (MEMBER OF TECH,Y,79747.0,2014.0,"IRVING, TEXAS",-96.9488945,32.814017699999994
3313,68578,1,PRICELINE.COM LLC,FINANCIAL ANALYSTS,FINANCE PRODUCT OWNER,Y,87090.0,2016.0,"NORWALK, CONNECTICUT",-73.4081575,41.117744
3314,2209139,1,HUGHES NETWORK SYSTEMS LLC,Computer Network Architects,ENGINEER 2-NETWORK,Y,63253.0,2013.0,"GERMANTOWN, MARYLAND",-77.2716502,39.173162100000006
3315,569085,0,SPACKMAN MOSSOP MICHAELS,ARCHITECTURAL AND CIVIL DRAFTERS,ARCHITECTURAL DRAFTER,N,39707.0,2016.0,"NEW ORLEANS, LOUISIANA",-90.0715323,29.9510658
3316,288217,0,"WSO2, INC","SOFTWARE DEVELOPERS, APPLICATIONS",SR. SOFTWARE ENGINEER,Y,84531.0,2016.0,"DURHAM, NORTH CAROLINA",-78.898619,35.99403289999999
3317,2177078,0,"QUINTILES, INC.","Software Developers, Applications",SENIOR SOFTWARE ENGINEER,Y,90850.0,2013.0,"CAMBRIDGE, MASSACHUSETTS",-71.10973349999999,42.373615799999996
3318,2242947,0,"AUTOOPT NETWORKS, INC.","Software Developers, Applications",DATABASE AND SOFTWARE ENGINEER,Y,70408.0,2012.0,"FREMONT, CALIFORNIA",-121.98857190000001,37.548269700000006
3319,1569637,0,EAST BAY ASIAN LOCAL DEVELOPMENT CORPORATION,Social Science Research Assistants,ASSISTANT PROJECT MANAGER,Y,44949.0,2014.0,"OAKLAND, CALIFORNIA",-122.27111370000002,37.8043637
3320,2179371,1,DELOITTE &AMP; TOUCHE LLP,Management Analysts,ERS SENIOR CONSULTANT,Y,54850.0,2013.0,"MINNEAPOLIS, MINNESOTA",-93.2650108,44.977753
3321,2813580,0,"ENREMA, LLC",Engineering Managers,ENGINEERING MANAGER,Y,48755.0,2011.0,"COOKEVILLE, TENNESSEE",-85.5016423,36.162839
3322,1078598,1,ORIAN ENGINEERS INCORPORATED,COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANLAYST,Y,81869.0,2015.0,"HOUSTON, TEXAS",-95.36980279999999,29.7604267
3323,2729346,1,"WS ATKINS, INC.",Civil Engineers,COMPUTATIONAL FLUID DYNAMICS (CFD) ENGINEER/CONSUL,Y,74500.0,2011.0,"HOUSTON, TEXAS",-95.36980279999999,29.7604267
3324,2631133,1,"LOWE'S COMPANIES, INC.",Computer Systems Analysts,SENIOR SYSTEMS ANALYST,Y,63066.0,2012.0,"MOORESVILLE, NORTH CAROLINA",-80.81007240000001,35.5848596
3325,1783510,0,LEARJET INC.,Aerospace Engineering and Operations Technicians,ENGINEERING TEST PILOT,Y,56389.0,2014.0,"WICHITA, KANSAS",-97.330053,37.6871761
3326,1601574,1,"OVERSTOCK.COM, INC.","Software Developers, Applications",SENIOR QUALITY ASSURANCE ANALYST,Y,82014.0,2014.0,"SALT LAKE CITY, UTAH",-111.89104740000002,40.760779299999996
3327,2617369,1,AMAZON CORPORATE LLC,"Software Developers, Applications",SOFTWARE DEVELOPMENT ENGINEER II,Y,86278.0,2012.0,"SEATTLE, WASHINGTON",-122.33207079999998,47.6062095
3328,1130594,1,INDU TECH INCORPORATION,COMPUTER PROGRAMMERS,PROGRAMMER ANALYST,Y,55245.0,2015.0,"EL SEGUNDO, CALIFORNIA",-118.4164652,33.9191799
3329,2774579,0,"V CAPITAL, INC.",Financial Analysts,FINANCIAL ANALYST,Y,48027.0,2011.0,"MIAMI, FLORIDA",-80.1917902,25.7616798
3330,2832059,0,CELERITY ENERGY SERVICES LP,Management Analysts,PROGRAMMER ANALYST,Y,32802.0,2011.0,"FORT WORTH, TEXAS",-97.3307658,32.7554883
3331,430201,1,TORANA INC,DATABASE ADMINISTRATORS,PROGRAMMER ANALYST,N,47632.0,2016.0,"STAMFORD, CONNECTICUT",-73.53873409999999,41.0534302
3332,2530556,1,CONEMAUGH HEALTH INITIATIVES,"Physicians and Surgeons, All Other",NONINVASIVE CARDIOLOGY PHYSICIAN,Y,187886.0,2012.0,"JOHNSTOWN, PENNSYLVANIA",-78.9219698,40.3267407
3333,617639,1,"STANCE, INC",GRAPHIC DESIGNERS,DIRECTOR OF SOCIAL MEDIA AND DIGITAL CONTENT,N,62338.0,2016.0,"SAN CLEMENTE, CALIFORNIA",-117.6119925,33.4269728
3334,257239,1,INTALENT LLC,COMPUTER PROGRAMMERS,PROGRAMMER ANALYST,N,56909.0,2016.0,"ATLANTA, GEORGIA",-84.3879824,33.7489954
3335,1373203,1,"NES GLOBAL, LLC",Electrical Engineers,GENERATOR ENGINEER,N,65936.0,2014.0,"HOUSTON, TEXAS",-95.36980279999999,29.7604267
3336,1030455,0,"WOMEN'S FEDERATION FOR WORLD PEACE INTERNATIONAL, INC.","SECRETARIES AND ADMINISTRATIVE ASSISTANTS, EXCEPT",ADMINISTRATOR,Y,27060.8,2015.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
3337,460589,1,TATA CONSULTANCY SERVICES LIMITED,"COMPUTER OCCUPATIONS, ALL OTHER",TECHNICAL LEAD,N,67808.0,2016.0,"MONTVALE, NEW JERSEY",-74.02291729999999,41.046763500000004
3338,2076724,1,"CHATECK, INC.",Computer Systems Analysts,PROGRAMMER ANALYST,Y,66685.0,2013.0,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
3339,1411619,1,3M COMPANY,Materials Engineers,SENIOR MATERIALS CHEMIST,Y,75442.0,2014.0,"ST. PAUL, MINNESOTA",-93.0899578,44.953702899999996
3340,1915108,1,INFOVILLE INC.,Computer Programmers,PROGRAMMER ANALYST,Y,52853.0,2013.0,"ENFIELD, CONNECTICUT",-72.5441445,42.0027181
3341,2092155,0,APPLE INC.,Architectural and Engineering Managers,ENGINEERING PROJECT MANAGER,Y,143083.0,2013.0,"CUPERTINO, CALIFORNIA",-122.03218229999999,37.322997799999996
3342,2362457,1,"MICROEXCEL, INC.",Management Analysts,BUSINESS ANALYST,Y,58531.0,2012.0,"BROOKLYN, NEW YORK",-73.94415790000001,40.6781784
3343,2923762,0,"RJT COMPUQUEST, INC.","Software Developers, Applications",SOFTWARE ENGINEER,Y,61443.0,2011.0,"SACRAMENTO, CALIFORNIA",-121.49439960000001,38.5815719
3344,2513230,0,LILI MIRTORABI ORTHODONTICS,Financial Managers,FINANCIAL MANAGER,Y,76564.8,2012.0,"HUNTINGTON PARK, CALIFORNIA",-118.22507250000001,33.981681200000004
3345,19485,1,TAS ENERGY INC.,ARCHITECTURAL AND ENGINEERING MANAGERS,OPERATIONS PROJECT ENGINEER,Y,72100.0,2016.0,"HOUSTON, TEXAS",-95.36980279999999,29.7604267
3346,2568732,0,IGATE TECHNOLOGIES INC.,Computer Systems Analysts,COMPUTER SYSTEMS ANALYSTS,Y,893064.0,2012.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
3347,2781006,0,360 BP LLC,Computer Programmers,PROGRAMMER ANALYST,Y,50752.0,2011.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
3348,2990037,0,ORIAN ENGINEERS INCORPORATED,Computer Systems Analysts,PROGRAMMER ANALYSTS,Y,61963.0,2011.0,"SUNNYVALE, CALIFORNIA",-122.03634960000001,37.368829999999996
3349,1801235,0,GERUDIO INC,General and Operations Managers,INTERNET SEARCH PORTAL,Y,67683.0,2013.0,"LOS ANGELES, CALIFORNIA",-118.24368490000002,34.0522342
3350,994145,1,XAVI INVESTMENTS,FINANCIAL MANAGERS,FINANCIAL DIRECTOR,Y,77147.0,2015.0,"BRADENTON, FLORIDA",-82.5748194,27.4989278
3351,2825288,1,"HCL AMERICA, INC.",Computer Systems Analysts,SYSTEMS ANALYST,Y,61880.0,2011.0,"SEATTLE, WASHINGTON",-122.33207079999998,47.6062095
3352,1780534,1,"SAGENT ADVISORS, LLC",Financial Managers,VICE PRESIDENT,Y,141835.0,2014.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
3353,2235239,0,7-ELEVEN,"Managers, All Other",MANAGER,Y,40000.0,2012.0,"NEWPORT, RHODE ISLAND",-71.31282850000001,41.4901024
3354,2689249,0,EULER HERMES ACI,"Computer Software Engineers, Systems Software",SENIOR JAVA DEVELOPER,Y,81037.0,2011.0,"OWINGS MILLS, MARYLAND",-76.7802528,39.4195499
3355,2342524,0,"TRUNG DO'S GOLDSMITH SERVICES, INC.",Jewelers and Precious Stone and Metal Workers,MASTER GOLDSMITH,Y,44657.6,2012.0,"TACOMA, WASHINGTON",-122.4442906,47.252876799999996
3356,2892943,0,SRNL INTERNATIONAL INC,Computer Systems Analysts,BUSINESS ANALYSTS,Y,59613.0,2011.0,"MAHWAH, NEW JERSEY",-74.1435843,41.0886216
3357,787059,0,HEWLETT-PACKARD COMPANY,MANAGEMENT ANALYSTS,SALES SUPPORT MANAGEMENT ANALYST,Y,75338.0,2015.0,"ROSEVILLE, CALIFORNIA",-121.28800590000002,38.752123499999996
3358,2644028,0,SAE-A TRADING AMERICA CORP.,Fashion Designers,FASHION DESIGNER,N,43742.4,2011.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
3359,1340588,1,GLOBAL TEL*LINK CORPORATION,Computer Systems Analysts,SENIOR STAFF SOFTWARE ENGINEER,Y,78686.0,2014.0,"FORT WORTH, TEXAS",-97.3307658,32.7554883
3360,1068316,0,"KENNETH FROOM TOURS, INC.",ACCOUNTANTS AND AUDITORS,FINANCIAL REPORTING ACCOUNTANT,N,56700.8,2015.0,"JUPITER, FLORIDA",-80.09420870000001,26.934224600000004
3361,2506840,1,"ORACLE AMERICA, INC.","Software Developers, Systems Software",SOFTWARE ENGINEER (SOFTWARE DEVELOPER 3),Y,102586.0,2012.0,"BURLINGTON, MASSACHUSETTS",-71.19562049999999,42.5047161
3362,2169467,0,"BROADVIEW NETWORKS HOLDINGS, INC.","Software Developers, Applications",SENIOR SOFTWARE DEVELOPER,Y,75442.0,2013.0,"WOODBRIDGE, NEW JERSEY",-74.2846022,40.557598600000006
3363,363086,0,"QUALCOMM TECHNOLOGIES, INC.","SOFTWARE DEVELOPERS, APPLICATIONS",SENIOR SOFTWARE ENGINEER,Y,92768.0,2016.0,"SAN DIEGO, CALIFORNIA",-117.1610838,32.715738
3364,1132064,1,"MASTECH RESOURCING, INC.","SOFTWARE DEVELOPERS, APPLICATIONS",SENIOR SOFTWARE DEVELOPER,Y,77064.0,2015.0,"COLUMBIA, SOUTH CAROLINA",-81.0348144,34.0007104
3365,2328406,0,SIX SCENTS PARFUMS,Market Research Analysts and Marketing Specialists,MARKETING DIRECTOR/ANALYST,N,44616.0,2012.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
3366,549217,1,"TRW AUTOMOTIVE, INC.","ELECTRONICS ENGINEERS, EXCEPT COMPUTER",SYSTEMS REQUIREMENTS ENGINEER,Y,73278.0,2016.0,"FARMINGTON HILLS, MICHIGAN",-83.3677168,42.4989936
3367,643578,0,GOSH ETHIOPIAN RESTAURANT,"COOKS, RESTAURANT",COOK,N,16952.0,2016.0,"KNOXVILLE, TENNESSEE",-83.9207392,35.96063839999999
3368,1032654,0,"REVOLUTION DESIGN STUDIOS, LLC",COMMERCIAL AND INDUSTRIAL DESIGNERS,INDUSTRIAL DESIGNER,Y,58926.0,2015.0,"MADISON HEIGHTS, MICHIGAN",-83.10520279999999,42.4858692
3369,1111913,1,TATA CONSULTANCY SERVICES LIMITED,"COMPUTER OCCUPATIONS, ALL OTHER",COMPUTER SYSTEMS ENGINEER,Y,64314.0,2015.0,"JERSEY CITY, NEW JERSEY",-74.0776417,40.7281575
3370,2152048,0,"LEIGHTON GROUP, INC.",Civil Engineers,SENIOR STAFF ENGINEER,Y,63440.0,2013.0,"IRVINE, CALIFORNIA",-117.79469420000001,33.6839473
3371,2997609,0,DCM LIMITED,Marketing Managers,BUSINESS DEVELOPMENT MANAGER,Y,85405.0,2011.0,"FREMONT, CALIFORNIA",-121.98857190000001,37.548269700000006
3372,1073118,1,EXILANT TECHNOLOGIES PRIVATE LIMITED,COMPUTER SYSTEMS ANALYSTS,SYSTEMS ANALYST III,Y,104042.0,2015.0,"SUNNYVALE, CALIFORNIA",-122.03634960000001,37.368829999999996
3373,1811785,1,BANK OF AMERICA N.A.,"Software Developers, Systems Software",ASSISTANT VICE PRESIDENT,Y,117437.0,2013.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
3374,2124729,1,HEADSTRONG SERVICES LLC,Computer Systems Analysts,BUSINESS ANALYST,Y,71282.0,2013.0,"CHICAGO, ILLINOIS",-87.62979820000001,41.8781136
3375,1264755,0,GLOBAL EGD DEVELOPMENT INC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING SPECIALIST,Y,72634.0,2015.0,"WALNUT, CALIFORNIA",-117.86533859999999,34.020289399999996
3376,1865689,1,"NOVASPECT, INC.",Electrical Engineers,CONTROL SYSTEM ENGINEER,Y,60944.0,2013.0,"SCHAUMBURG, ILLINOIS",-88.0834059,42.0333607
3377,1666692,0,"FX DIRECT DEALER, LLC",Financial Analysts,FINANCIAL SUPPORT ASSOCIATE,Y,52800.0,2014.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
3378,1287835,1,"KRONSYS, INC.","Software Developers, Applications",ATG DEVELOPER,Y,61360.0,2014.0,"RALEIGH, NORTH CAROLINA",-78.6381787,35.7795897
3379,2755184,1,"BAIN AND COMPANY, INC.",Management Analysts,CASE TEAM LEADER,Y,105269.0,2011.0,"BOSTON, MASSACHUSETTS",-71.0588801,42.360082500000004
3380,2619493,0,"CENTRAL PARKWAY EYECARE CENTER, P.A.",Ophthalmic Laboratory Technicians,OPTHALMIC LABORATORY TECHNICIAN,Y,36317.0,2012.0,"EAST ORANGE, NEW JERSEY",-74.20486770000001,40.767323
3381,2459912,0,CATERPILLAR INC,Editors,GLOBAL PARTS PUBLICATIONS SPECIALIST,Y,48984.0,2012.0,"OAK CREEK, WISCONSIN",-87.86313620000001,42.885850299999994
3382,2973600,1,"FIS MANAGEMENT SERVICES, LLC",Computer Systems Analysts,CLIENT SERVER DEVELOPER ANALYST IV,Y,89003.0,2011.0,"ST. PETERSBURG, FLORIDA",-82.6267345,27.751828399999997
3383,369230,0,PARTNERS INFORMATION TECHNOLOGY INC.,"SOFTWARE DEVELOPERS, APPLICATIONS",SR ETL INFORMATICA ARCHITECT,Y,148735.0,2016.0,"TORRANCE, CALIFORNIA",-118.34062879999999,33.835849200000006
3384,2455896,0,"KING & KING INVESTMENTS, INC.",Financial Managers,FINANCIAL MANAGER,N,69680.0,2012.0,"NORCROSS, GEORGIA",-84.2135309,33.9412127
3385,796142,1,ACCENTURE LLP,"COMPUTER OCCUPATIONS, ALL OTHER",COMPUTER SPECIALIST / TESTING AND QUALITY ANALYST 1,Y,62525.0,2015.0,"PHILADELPHIA, PENNSYLVANIA",-75.1652215,39.9525839
3386,2498729,0,"CORNERSTONE RESEARCH, INC.",Economists,ANALYST,Y,66810.0,2012.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
3387,2555530,0,"CLEANER MAGAZINE, INC",Graphic Designers,GRAPHIC DESIGNER,Y,33322.0,2012.0,"ELK GROVE VILLAGE, ILLINOIS",-87.97034609999999,42.003917799999996
3388,464859,1,INFOSYS LIMITED,SOFTWARE QUALITY ASSURANCE ENGINEERS AND TESTERS,TECHNICAL TEST LEAD - US,Y,81515.0,2016.0,"LEWISVILLE, TEXAS",-96.994174,33.046233
3389,1967159,1,INFOSYS LIMITED,Computer Programmers,SYSTEMS ENGINEER - US,Y,50336.0,2013.0,"PLANO, TEXAS",-96.6988856,33.0198431
3390,2688543,0,"ROZENCWAIG, NADEL & FERRERO-CARR, LLP",Management Analysts,DIRECTOR OF CONSULTING SERVICES FAMILY BUSINESS MA,Y,78582.0,2011.0,"HALLANDALE BEACH, FLORIDA",-80.148379,25.981202399999997
3391,2632059,1,GOOGLE INC.,"Software Developers, Systems Software",SOFTWARE ENGINEER,Y,91250.0,2012.0,"LOS ANGELES, CALIFORNIA",-118.24368490000002,34.0522342
3392,90172,0,E-DATA EXPERTS INC,COMPUTER SYSTEMS ANALYSTS,COMPUTER SYSTEMS ANALYSTS,Y,90792.0,2016.0,"PLEASANTON, CALIFORNIA",-121.8746789,37.6624312
3393,2773023,1,"IT TRAILBLAZERS, LLC",Computer Programmers,COMPUTER PROGRAMMER ANALYST,Y,65582.0,2011.0,"NEW YORK CITY, NEW YORK",-74.00594129999999,40.7127837
3394,2202007,1,SSR MANUFACTURING CORPORATION,"Electronics Engineers, Except Computer",ELECTRONICS ENGINEER,N,67870.4,2013.0,"PFLUGERVILLE, TEXAS",-97.62000429999999,30.4393696
3395,2948859,0,YALE UNIVERSITY,Computer and Information Research Scientists,POSTDOCTORAL ASSOCIATE,Y,49754.0,2011.0,"NEW HAVEN, CONNECTICUT",-72.9278835,41.308274
